emp_id	date_of_joining	quarter_of_joining	half_of_joining	year_of_joining	month_of_joining	month_name_of_joining	short_month	day_of_joining	dow_of_joining	short_dow	age_in_company_years
263367	1/28/2017	Q1	H1	2017	1	January	Jan	28	Saturday	Sat	0.5
332897	4/27/2004	Q2	H1	2004	4	April	Apr	27	Tuesday	Tue	13.26
985838	8/14/2013	Q3	H2	2013	8	August	Aug	14	Wednesday	Wed	3.96
906924	7/22/2006	Q3	H2	2006	7	July	Jul	22	Saturday	Sat	11.02
630191	8/25/2007	Q3	H2	2007	8	August	Aug	25	Saturday	Sat	9.93
500484	10/16/2013	Q4	H2	2013	10	October	Oct	16	Wednesday	Wed	3.78
649979	10/29/2007	Q4	H2	2007	10	October	Oct	29	Monday	Mon	9.75
418852	8/30/2001	Q3	H2	2001	8	August	Aug	30	Thursday	Thu	15.92
691001	5/3/1997	Q2	H1	1997	5	May	May	3	Saturday	Sat	20.25
641307	6/16/2016	Q2	H1	2016	6	June	Jun	16	Thursday	Thu	1.12
617568	7/31/1981	Q3	H2	1981	7	July	Jul	31	Friday	Fri	36.02
979603	3/1/2014	Q1	H1	2014	3	March	Mar	1	Saturday	Sat	3.41
612962	7/25/2012	Q3	H2	2012	7	July	Jul	25	Wednesday	Wed	5.01
275281	3/19/2014	Q1	H1	2014	3	March	Mar	19	Wednesday	Wed	3.36
901762	9/7/2016	Q3	H2	2016	9	September	Sep	7	Wednesday	Wed	0.89
818277	3/6/2009	Q1	H1	2009	3	March	Mar	6	Friday	Fri	8.4
240774	7/2/2010	Q3	H2	2010	7	July	Jul	2	Friday	Fri	7.08
669795	3/17/2013	Q1	H1	2013	3	March	Mar	17	Sunday	Sun	4.37
314801	3/23/2010	Q1	H1	2010	3	March	Mar	23	Tuesday	Tue	7.35
369026	8/2/1982	Q3	H2	1982	8	August	Aug	2	Monday	Mon	35.01
442615	8/9/2011	Q3	H2	2011	8	August	Aug	9	Tuesday	Tue	5.97
111150	9/29/2001	Q3	H2	2001	9	September	Sep	29	Saturday	Sat	15.84
247537	7/28/2006	Q3	H2	2006	7	July	Jul	28	Friday	Fri	11.01
687547	8/4/2013	Q3	H2	2013	8	August	Aug	4	Sunday	Sun	3.98
114310	4/22/1997	Q2	H1	1997	4	April	Apr	22	Tuesday	Tue	20.28
748190	7/2/2016	Q3	H2	2016	7	July	Jul	2	Saturday	Sat	1.07
138021	1/12/1990	Q1	H1	1990	1	January	Jan	12	Friday	Fri	27.56
774412	8/20/2014	Q3	H2	2014	8	August	Aug	20	Wednesday	Wed	2.94
795355	4/9/2011	Q2	H1	2011	4	April	Apr	9	Saturday	Sat	6.31
241983	7/20/2013	Q3	H2	2013	7	July	Jul	20	Saturday	Sat	4.02
693378	3/30/2013	Q1	H1	2013	3	March	Mar	30	Saturday	Sat	4.33
720167	8/28/2014	Q3	H2	2014	8	August	Aug	28	Thursday	Thu	2.92
255602	4/9/1998	Q2	H1	1998	4	April	Apr	9	Thursday	Thu	19.32
200585	6/7/2016	Q2	H1	2016	6	June	Jun	7	Tuesday	Tue	1.14
817639	3/26/2017	Q1	H1	2017	3	March	Mar	26	Sunday	Sun	0.34
552098	4/7/2012	Q2	H1	2012	4	April	Apr	7	Saturday	Sat	5.31
860486	12/13/2010	Q4	H2	2010	12	December	Dec	13	Monday	Mon	6.63
224797	3/20/2017	Q1	H1	2017	3	March	Mar	20	Monday	Mon	0.36
898260	1/25/2017	Q1	H1	2017	1	January	Jan	25	Wednesday	Wed	0.5
597613	4/14/1986	Q2	H1	1986	4	April	Apr	14	Monday	Mon	31.31
361965	1/2/1997	Q1	H1	1997	1	January	Jan	2	Thursday	Thu	20.58
947428	7/8/2010	Q3	H2	2010	7	July	Jul	8	Thursday	Thu	7.06
301999	10/31/2011	Q4	H2	2011	10	October	Oct	31	Monday	Mon	5.75
848248	8/11/2015	Q3	H2	2015	8	August	Aug	11	Tuesday	Tue	1.96
949086	3/26/2015	Q1	H1	2015	3	March	Mar	26	Thursday	Thu	2.34
300793	5/24/2014	Q2	H1	2014	5	May	May	24	Saturday	Sat	3.18
592138	1/30/2007	Q1	H1	2007	1	January	Jan	30	Tuesday	Tue	10.5
894212	2/7/2017	Q1	H1	2017	2	February	Feb	7	Tuesday	Tue	0.47
533152	12/25/2016	Q4	H2	2016	12	December	Dec	25	Sunday	Sun	0.59
697531	5/2/2017	Q2	H1	2017	5	May	May	2	Tuesday	Tue	0.24
971171	9/30/2009	Q3	H2	2009	9	September	Sep	30	Wednesday	Wed	7.83
465164	2/13/2017	Q1	H1	2017	2	February	Feb	13	Monday	Mon	0.45
923877	12/25/2005	Q4	H2	2005	12	December	Dec	25	Sunday	Sun	11.6
844458	6/29/1984	Q2	H1	1984	6	June	Jun	29	Friday	Fri	33.1
841973	5/20/1985	Q2	H1	1985	5	May	May	20	Monday	Mon	32.21
221842	8/15/2015	Q3	H2	2015	8	August	Aug	15	Saturday	Sat	1.95
294199	5/4/1998	Q2	H1	1998	5	May	May	4	Monday	Mon	19.25
364641	12/27/2016	Q4	H2	2016	12	December	Dec	27	Tuesday	Tue	0.58
868865	3/22/2014	Q1	H1	2014	3	March	Mar	22	Saturday	Sat	3.35
885277	7/1/2015	Q3	H2	2015	7	July	Jul	1	Wednesday	Wed	2.08
280695	3/3/2017	Q1	H1	2017	3	March	Mar	3	Friday	Fri	0.4
463582	1/22/1991	Q1	H1	1991	1	January	Jan	22	Tuesday	Tue	26.53
926949	2/25/1990	Q1	H1	1990	2	February	Feb	25	Sunday	Sun	27.44
835496	11/8/1982	Q4	H2	1982	11	November	Nov	8	Monday	Mon	34.74
567275	3/2/2014	Q1	H1	2014	3	March	Mar	2	Sunday	Sun	3.41
179055	7/11/2011	Q3	H2	2011	7	July	Jul	11	Monday	Mon	6.05
717939	10/4/2005	Q4	H2	2005	10	October	Oct	4	Tuesday	Tue	11.82
936158	7/18/1993	Q3	H2	1993	7	July	Jul	18	Sunday	Sun	24.04
924187	5/9/2013	Q2	H1	2013	5	May	May	9	Thursday	Thu	4.22
362925	1/25/1987	Q1	H1	1987	1	January	Jan	25	Sunday	Sun	30.53
136054	12/25/2014	Q4	H2	2014	12	December	Dec	25	Thursday	Thu	2.59
588938	4/4/1996	Q2	H1	1996	4	April	Apr	4	Thursday	Thu	21.33
568396	2/2/2015	Q1	H1	2015	2	February	Feb	2	Monday	Mon	2.48
645244	9/2/2014	Q3	H2	2014	9	September	Sep	2	Tuesday	Tue	2.9
824722	3/11/2010	Q1	H1	2010	3	March	Mar	11	Thursday	Thu	7.39
864491	9/5/2014	Q3	H2	2014	9	September	Sep	5	Friday	Fri	2.9
576092	9/13/2010	Q3	H2	2010	9	September	Sep	13	Monday	Mon	6.88
141700	12/15/2009	Q4	H2	2009	12	December	Dec	15	Tuesday	Tue	7.62
514169	5/9/2005	Q2	H1	2005	5	May	May	9	Monday	Mon	12.23
464311	7/21/2002	Q3	H2	2002	7	July	Jul	21	Sunday	Sun	15.03
354069	2/3/2014	Q1	H1	2014	2	February	Feb	3	Monday	Mon	3.48
892779	11/29/2002	Q4	H2	2002	11	November	Nov	29	Friday	Fri	14.67
113893	12/15/1995	Q4	H2	1995	12	December	Dec	15	Friday	Fri	21.63
445473	5/23/1997	Q2	H1	1997	5	May	May	23	Friday	Fri	20.19
696185	3/26/1997	Q1	H1	1997	3	March	Mar	26	Wednesday	Wed	20.35
438628	6/12/2010	Q2	H1	2010	6	June	Jun	12	Saturday	Sat	7.13
177138	9/25/2002	Q3	H2	2002	9	September	Sep	25	Wednesday	Wed	14.85
123266	10/28/1997	Q4	H2	1997	10	October	Oct	28	Tuesday	Tue	19.76
211403	8/11/2013	Q3	H2	2013	8	August	Aug	11	Sunday	Sun	3.96
608705	1/25/2008	Q1	H1	2008	1	January	Jan	25	Friday	Fri	9.51
240566	2/4/1984	Q1	H1	1984	2	February	Feb	4	Saturday	Sat	33.5
221804	10/25/2016	Q4	H2	2016	10	October	Oct	25	Tuesday	Tue	0.76
348162	4/15/1987	Q2	H1	1987	4	April	Apr	15	Wednesday	Wed	30.31
695913	9/20/2016	Q3	H2	2016	9	September	Sep	20	Tuesday	Tue	0.85
518806	2/11/2017	Q1	H1	2017	2	February	Feb	11	Saturday	Sat	0.46
695026	8/23/2014	Q3	H2	2014	8	August	Aug	23	Saturday	Sat	2.93
661875	12/23/2016	Q4	H2	2016	12	December	Dec	23	Friday	Fri	0.59
937131	4/24/2008	Q2	H1	2008	4	April	Apr	24	Thursday	Thu	9.27
461049	5/1/2017	Q2	H1	2017	5	May	May	1	Monday	Mon	0.24
381086	8/30/2013	Q3	H2	2013	8	August	Aug	30	Friday	Fri	3.91
943721	8/13/2014	Q3	H2	2014	8	August	Aug	13	Wednesday	Wed	2.96
503148	7/11/2005	Q3	H2	2005	7	July	Jul	11	Monday	Mon	12.05
136109	6/18/2012	Q2	H1	2012	6	June	Jun	18	Monday	Mon	5.11
707628	5/18/2016	Q2	H1	2016	5	May	May	18	Wednesday	Wed	1.19
254372	7/26/1981	Q3	H2	1981	7	July	Jul	26	Sunday	Sun	36.03
790668	3/9/2009	Q1	H1	2009	3	March	Mar	9	Monday	Mon	8.39
841094	1/14/2012	Q1	H1	2012	1	January	Jan	14	Saturday	Sat	5.54
564396	4/9/2011	Q2	H1	2011	4	April	Apr	9	Saturday	Sat	6.31
163638	2/2/1985	Q1	H1	1985	2	February	Feb	2	Saturday	Sat	32.5
159766	9/20/2005	Q3	H2	2005	9	September	Sep	20	Tuesday	Tue	11.86
363550	11/4/2012	Q4	H2	2012	11	November	Nov	4	Sunday	Sun	4.73
769845	8/29/1990	Q3	H2	1990	8	August	Aug	29	Wednesday	Wed	26.93
149140	6/20/2015	Q2	H1	2015	6	June	Jun	20	Saturday	Sat	2.11
546138	3/20/2010	Q1	H1	2010	3	March	Mar	20	Saturday	Sat	7.36
405002	8/9/2015	Q3	H2	2015	8	August	Aug	9	Sunday	Sun	1.97
517817	5/19/1993	Q2	H1	1993	5	May	May	19	Wednesday	Wed	24.21
347852	1/27/2007	Q1	H1	2007	1	January	Jan	27	Saturday	Sat	10.51
990337	8/24/2016	Q3	H2	2016	8	August	Aug	24	Wednesday	Wed	0.93
468312	6/18/2011	Q2	H1	2011	6	June	Jun	18	Saturday	Sat	6.12
571362	7/4/2012	Q3	H2	2012	7	July	Jul	4	Wednesday	Wed	5.07
790395	2/11/2017	Q1	H1	2017	2	February	Feb	11	Saturday	Sat	0.46
272372	10/15/2013	Q4	H2	2013	10	October	Oct	15	Tuesday	Tue	3.79
419637	3/14/1997	Q1	H1	1997	3	March	Mar	14	Friday	Fri	20.39
890183	3/10/2016	Q1	H1	2016	3	March	Mar	10	Thursday	Thu	1.38
164293	2/7/2015	Q1	H1	2015	2	February	Feb	7	Saturday	Sat	2.47
436795	7/4/2016	Q3	H2	2016	7	July	Jul	4	Monday	Mon	1.07
416576	1/26/2003	Q1	H1	2003	1	January	Jan	26	Sunday	Sun	14.51
408696	9/19/2013	Q3	H2	2013	9	September	Sep	19	Thursday	Thu	3.86
863433	9/18/2013	Q3	H2	2013	9	September	Sep	18	Wednesday	Wed	3.86
620280	7/14/2013	Q3	H2	2013	7	July	Jul	14	Sunday	Sun	4.04
509129	11/16/2008	Q4	H2	2008	11	November	Nov	16	Sunday	Sun	8.7
314008	4/1/2016	Q2	H1	2016	4	April	Apr	1	Friday	Fri	1.32
361336	12/8/2014	Q4	H2	2014	12	December	Dec	8	Monday	Mon	2.64
788981	1/11/2010	Q1	H1	2010	1	January	Jan	11	Monday	Mon	7.55
899262	4/11/2007	Q2	H1	2007	4	April	Apr	11	Wednesday	Wed	10.3
947623	4/11/2011	Q2	H1	2011	4	April	Apr	11	Monday	Mon	6.3
525692	10/14/2015	Q4	H2	2015	10	October	Oct	14	Wednesday	Wed	1.79
350036	7/27/1996	Q3	H2	1996	7	July	Jul	27	Saturday	Sat	21.02
223784	1/17/2017	Q1	H1	2017	1	January	Jan	17	Tuesday	Tue	0.53
377846	9/10/1994	Q3	H2	1994	9	September	Sep	10	Saturday	Sat	22.9
793653	12/21/1982	Q4	H2	1982	12	December	Dec	21	Tuesday	Tue	34.62
431338	3/31/2012	Q1	H1	2012	3	March	Mar	31	Saturday	Sat	5.33
269748	11/4/2001	Q4	H2	2001	11	November	Nov	4	Sunday	Sun	15.74
476891	8/21/2008	Q3	H2	2008	8	August	Aug	21	Thursday	Thu	8.94
428609	4/7/2012	Q2	H1	2012	4	April	Apr	7	Saturday	Sat	5.31
535053	12/20/1999	Q4	H2	1999	12	December	Dec	20	Monday	Mon	17.62
690601	8/5/1998	Q3	H2	1998	8	August	Aug	5	Wednesday	Wed	18.99
463031	5/3/1987	Q2	H1	1987	5	May	May	3	Sunday	Sun	30.26
536653	9/19/2016	Q3	H2	2016	9	September	Sep	19	Monday	Mon	0.85
201229	5/9/2008	Q2	H1	2008	5	May	May	9	Friday	Fri	9.22
607313	5/25/2006	Q2	H1	2006	5	May	May	25	Thursday	Thu	11.18
178421	1/20/2012	Q1	H1	2012	1	January	Jan	20	Friday	Fri	5.52
259420	6/10/2017	Q2	H1	2017	6	June	Jun	10	Saturday	Sat	0.13
763367	2/20/1995	Q1	H1	1995	2	February	Feb	20	Monday	Mon	22.45
930700	3/24/2015	Q1	H1	2015	3	March	Mar	24	Tuesday	Tue	2.35
314046	9/30/2014	Q3	H2	2014	9	September	Sep	30	Tuesday	Tue	2.83
834599	4/16/1986	Q2	H1	1986	4	April	Apr	16	Wednesday	Wed	31.3
849766	3/28/2000	Q1	H1	2000	3	March	Mar	28	Tuesday	Tue	17.35
966639	6/1/1998	Q2	H1	1998	6	June	Jun	1	Monday	Mon	19.17
998499	8/14/2012	Q3	H2	2012	8	August	Aug	14	Tuesday	Tue	4.96
184514	2/3/2012	Q1	H1	2012	2	February	Feb	3	Friday	Fri	5.48
920797	11/30/2016	Q4	H2	2016	11	November	Nov	30	Wednesday	Wed	0.66
884276	10/21/2009	Q4	H2	2009	10	October	Oct	21	Wednesday	Wed	7.77
574084	3/2/2012	Q1	H1	2012	3	March	Mar	2	Friday	Fri	5.41
712455	2/24/1983	Q1	H1	1983	2	February	Feb	24	Thursday	Thu	34.45
854135	12/5/1991	Q4	H2	1991	12	December	Dec	5	Thursday	Thu	25.66
689517	5/3/1991	Q2	H1	1991	5	May	May	3	Friday	Fri	26.25
401690	8/10/2011	Q3	H2	2011	8	August	Aug	10	Wednesday	Wed	5.97
183768	9/1/2006	Q3	H2	2006	9	September	Sep	1	Friday	Fri	10.91
708481	12/25/2016	Q4	H2	2016	12	December	Dec	25	Sunday	Sun	0.59
438976	5/5/2005	Q2	H1	2005	5	May	May	5	Thursday	Thu	12.24
788810	6/19/1990	Q2	H1	1990	6	June	Jun	19	Tuesday	Tue	27.13
818907	1/10/1996	Q1	H1	1996	1	January	Jan	10	Wednesday	Wed	21.56
120178	2/6/2002	Q1	H1	2002	2	February	Feb	6	Wednesday	Wed	15.48
375698	12/26/2011	Q4	H2	2011	12	December	Dec	26	Monday	Mon	5.59
192737	12/15/1990	Q4	H2	1990	12	December	Dec	15	Saturday	Sat	26.64
274339	7/8/2015	Q3	H2	2015	7	July	Jul	8	Wednesday	Wed	2.06
693949	6/21/2014	Q2	H1	2014	6	June	Jun	21	Saturday	Sat	3.1
614090	11/8/2016	Q4	H2	2016	11	November	Nov	8	Tuesday	Tue	0.72
254929	4/25/2017	Q2	H1	2017	4	April	Apr	25	Tuesday	Tue	0.26
341521	12/7/2005	Q4	H2	2005	12	December	Dec	7	Wednesday	Wed	11.65
221301	12/14/1989	Q4	H2	1989	12	December	Dec	14	Thursday	Thu	27.64
834270	10/29/2009	Q4	H2	2009	10	October	Oct	29	Thursday	Thu	7.75
940231	2/14/2017	Q1	H1	2017	2	February	Feb	14	Tuesday	Tue	0.45
708584	2/23/1997	Q1	H1	1997	2	February	Feb	23	Sunday	Sun	20.44
734697	1/16/2015	Q1	H1	2015	1	January	Jan	16	Friday	Fri	2.53
211099	1/26/2015	Q1	H1	2015	1	January	Jan	26	Monday	Mon	2.5
421841	11/30/1995	Q4	H2	1995	11	November	Nov	30	Thursday	Thu	21.67
660141	9/28/1999	Q3	H2	1999	9	September	Sep	28	Tuesday	Tue	17.84
185227	11/18/2013	Q4	H2	2013	11	November	Nov	18	Monday	Mon	3.69
968419	5/16/2015	Q2	H1	2015	5	May	May	16	Saturday	Sat	2.2
145297	7/8/2013	Q3	H2	2013	7	July	Jul	8	Monday	Mon	4.06
740480	1/27/2015	Q1	H1	2015	1	January	Jan	27	Tuesday	Tue	2.5
741386	6/3/2003	Q2	H1	2003	6	June	Jun	3	Tuesday	Tue	14.16
517477	2/3/2002	Q1	H1	2002	2	February	Feb	3	Sunday	Sun	15.49
672866	4/17/2012	Q2	H1	2012	4	April	Apr	17	Tuesday	Tue	5.28
818618	7/18/2017	Q3	H2	2017	7	July	Jul	18	Tuesday	Tue	0.03
919021	7/11/2013	Q3	H2	2013	7	July	Jul	11	Thursday	Thu	4.05
283392	1/2/2015	Q1	H1	2015	1	January	Jan	2	Friday	Fri	2.57
920179	8/10/1985	Q3	H2	1985	8	August	Aug	10	Saturday	Sat	31.99
504189	12/25/2010	Q4	H2	2010	12	December	Dec	25	Saturday	Sat	6.59
156461	2/1/1993	Q1	H1	1993	2	February	Feb	1	Monday	Mon	24.5
741821	8/15/1994	Q3	H2	1994	8	August	Aug	15	Monday	Mon	22.97
433760	1/2/2015	Q1	H1	2015	1	January	Jan	2	Friday	Fri	2.57
775444	12/22/1990	Q4	H2	1990	12	December	Dec	22	Saturday	Sat	26.62
644111	8/18/2006	Q3	H2	2006	8	August	Aug	18	Friday	Fri	10.95
512684	9/9/2005	Q3	H2	2005	9	September	Sep	9	Friday	Fri	11.89
669898	3/16/2009	Q1	H1	2009	3	March	Mar	16	Monday	Mon	8.37
806258	9/4/2016	Q3	H2	2016	9	September	Sep	4	Sunday	Sun	0.9
633036	7/15/2010	Q3	H2	2010	7	July	Jul	15	Thursday	Thu	7.04
804982	4/26/2017	Q2	H1	2017	4	April	Apr	26	Wednesday	Wed	0.25
753572	8/19/2016	Q3	H2	2016	8	August	Aug	19	Friday	Fri	0.94
796022	9/21/2009	Q3	H2	2009	9	September	Sep	21	Monday	Mon	7.85
698366	8/22/2002	Q3	H2	2002	8	August	Aug	22	Thursday	Thu	14.94
283233	4/9/2009	Q2	H1	2009	4	April	Apr	9	Thursday	Thu	8.31
254830	9/28/2007	Q3	H2	2007	9	September	Sep	28	Friday	Fri	9.84
762843	8/9/2012	Q3	H2	2012	8	August	Aug	9	Thursday	Thu	4.97
694547	3/30/2017	Q1	H1	2017	3	March	Mar	30	Thursday	Thu	0.33
212246	12/22/2001	Q4	H2	2001	12	December	Dec	22	Saturday	Sat	15.61
815596	11/7/2013	Q4	H2	2013	11	November	Nov	7	Thursday	Thu	3.72
991515	3/1/2013	Q1	H1	2013	3	March	Mar	1	Friday	Fri	4.41
300153	7/27/2017	Q3	H2	2017	7	July	Jul	27	Thursday	Thu	0.0
909198	4/29/2000	Q2	H1	2000	4	April	Apr	29	Saturday	Sat	17.26
909536	8/6/2002	Q3	H2	2002	8	August	Aug	6	Tuesday	Tue	14.99
360785	8/20/2016	Q3	H2	2016	8	August	Aug	20	Saturday	Sat	0.94
532112	12/16/1995	Q4	H2	1995	12	December	Dec	16	Saturday	Sat	21.63
705164	3/12/2010	Q1	H1	2010	3	March	Mar	12	Friday	Fri	7.38
249614	1/7/2008	Q1	H1	2008	1	January	Jan	7	Monday	Mon	9.56
925209	4/25/2006	Q2	H1	2006	4	April	Apr	25	Tuesday	Tue	11.27
679402	10/3/1997	Q4	H2	1997	10	October	Oct	3	Friday	Fri	19.83
714865	11/15/2007	Q4	H2	2007	11	November	Nov	15	Thursday	Thu	9.71
289172	3/26/2004	Q1	H1	2004	3	March	Mar	26	Friday	Fri	13.35
892412	6/26/1993	Q2	H1	1993	6	June	Jun	26	Saturday	Sat	24.1
357307	2/18/2014	Q1	H1	2014	2	February	Feb	18	Tuesday	Tue	3.44
296980	1/1/2010	Q1	H1	2010	1	January	Jan	1	Friday	Fri	7.58
849289	8/6/2005	Q3	H2	2005	8	August	Aug	6	Saturday	Sat	11.98
896517	7/14/1993	Q3	H2	1993	7	July	Jul	14	Wednesday	Wed	24.05
342518	2/8/2013	Q1	H1	2013	2	February	Feb	8	Friday	Fri	4.47
612098	7/26/2009	Q3	H2	2009	7	July	Jul	26	Sunday	Sun	8.01
144683	5/5/2017	Q2	H1	2017	5	May	May	5	Friday	Fri	0.23
595558	4/28/2017	Q2	H1	2017	4	April	Apr	28	Friday	Fri	0.25
427409	7/22/2017	Q3	H2	2017	7	July	Jul	22	Saturday	Sat	0.02
405375	1/20/2012	Q1	H1	2012	1	January	Jan	20	Friday	Fri	5.52
823898	1/7/2009	Q1	H1	2009	1	January	Jan	7	Wednesday	Wed	8.56
406794	8/16/2015	Q3	H2	2015	8	August	Aug	16	Sunday	Sun	1.95
538297	1/5/2013	Q1	H1	2013	1	January	Jan	5	Saturday	Sat	4.56
992444	3/24/2002	Q1	H1	2002	3	March	Mar	24	Sunday	Sun	15.36
896909	2/26/1989	Q1	H1	1989	2	February	Feb	26	Sunday	Sun	28.44
879035	8/12/2014	Q3	H2	2014	8	August	Aug	12	Tuesday	Tue	2.96
559649	9/28/2011	Q3	H2	2011	9	September	Sep	28	Wednesday	Wed	5.84
264051	6/13/2007	Q2	H1	2007	6	June	Jun	13	Wednesday	Wed	10.13
965292	1/24/2012	Q1	H1	2012	1	January	Jan	24	Tuesday	Tue	5.51
349578	8/23/2015	Q3	H2	2015	8	August	Aug	23	Sunday	Sun	1.93
688768	9/24/2014	Q3	H2	2014	9	September	Sep	24	Wednesday	Wed	2.84
130373	8/19/2003	Q3	H2	2003	8	August	Aug	19	Tuesday	Tue	13.95
703376	4/29/2015	Q2	H1	2015	4	April	Apr	29	Wednesday	Wed	2.25
465467	3/17/2013	Q1	H1	2013	3	March	Mar	17	Sunday	Sun	4.37
496321	9/1/2013	Q3	H2	2013	9	September	Sep	1	Sunday	Sun	3.91
292118	4/23/2006	Q2	H1	2006	4	April	Apr	23	Sunday	Sun	11.27
556008	3/1/2015	Q1	H1	2015	3	March	Mar	1	Sunday	Sun	2.41
208863	4/14/2005	Q2	H1	2005	4	April	Apr	14	Thursday	Thu	12.3
751229	4/9/2015	Q2	H1	2015	4	April	Apr	9	Thursday	Thu	2.3
454361	8/31/2002	Q3	H2	2002	8	August	Aug	31	Saturday	Sat	14.92
771974	11/6/2014	Q4	H2	2014	11	November	Nov	6	Thursday	Thu	2.73
927902	3/22/1994	Q1	H1	1994	3	March	Mar	22	Tuesday	Tue	23.37
584393	2/12/2017	Q1	H1	2017	2	February	Feb	12	Sunday	Sun	0.45
739291	5/24/2014	Q2	H1	2014	5	May	May	24	Saturday	Sat	3.18
183408	10/18/2016	Q4	H2	2016	10	October	Oct	18	Tuesday	Tue	0.78
751019	7/21/1996	Q3	H2	1996	7	July	Jul	21	Sunday	Sun	21.03
301863	12/15/1999	Q4	H2	1999	12	December	Dec	15	Wednesday	Wed	17.63
786408	11/4/2012	Q4	H2	2012	11	November	Nov	4	Sunday	Sun	4.73
705837	10/3/1998	Q4	H2	1998	10	October	Oct	3	Saturday	Sat	18.83
926666	5/10/2002	Q2	H1	2002	5	May	May	10	Friday	Fri	15.23
435709	7/21/1996	Q3	H2	1996	7	July	Jul	21	Sunday	Sun	21.03
905484	4/12/2011	Q2	H1	2011	4	April	Apr	12	Tuesday	Tue	6.3
839034	7/19/2007	Q3	H2	2007	7	July	Jul	19	Thursday	Thu	10.03
735764	8/4/2016	Q3	H2	2016	8	August	Aug	4	Thursday	Thu	0.98
278049	9/18/2009	Q3	H2	2009	9	September	Sep	18	Friday	Fri	7.86
144742	9/13/2012	Q3	H2	2012	9	September	Sep	13	Thursday	Thu	4.87
961442	10/17/2009	Q4	H2	2009	10	October	Oct	17	Saturday	Sat	7.78
452003	6/19/2012	Q2	H1	2012	6	June	Jun	19	Tuesday	Tue	5.11
529614	3/20/2003	Q1	H1	2003	3	March	Mar	20	Thursday	Thu	14.37
465057	7/11/1997	Q3	H2	1997	7	July	Jul	11	Friday	Fri	20.06
310173	7/28/2004	Q3	H2	2004	7	July	Jul	28	Wednesday	Wed	13.01
894304	2/16/2006	Q1	H1	2006	2	February	Feb	16	Thursday	Thu	11.45
573969	5/28/1999	Q2	H1	1999	5	May	May	28	Friday	Fri	18.18
345306	11/16/2005	Q4	H2	2005	11	November	Nov	16	Wednesday	Wed	11.7
315810	6/14/2012	Q2	H1	2012	6	June	Jun	14	Thursday	Thu	5.12
612413	1/16/2011	Q1	H1	2011	1	January	Jan	16	Sunday	Sun	6.53
384939	4/8/2000	Q2	H1	2000	4	April	Apr	8	Saturday	Sat	17.32
854390	5/8/1996	Q2	H1	1996	5	May	May	8	Wednesday	Wed	21.24
862826	7/16/2001	Q3	H2	2001	7	July	Jul	16	Monday	Mon	16.04
354161	2/22/2012	Q1	H1	2012	2	February	Feb	22	Wednesday	Wed	5.43
324803	9/9/2014	Q3	H2	2014	9	September	Sep	9	Tuesday	Tue	2.88
872021	1/10/2008	Q1	H1	2008	1	January	Jan	10	Thursday	Thu	9.55
563487	3/10/2008	Q1	H1	2008	3	March	Mar	10	Monday	Mon	9.39
228364	1/31/2014	Q1	H1	2014	1	January	Jan	31	Friday	Fri	3.49
887880	5/8/1996	Q2	H1	1996	5	May	May	8	Wednesday	Wed	21.24
540996	6/18/2000	Q2	H1	2000	6	June	Jun	18	Sunday	Sun	17.12
496764	8/2/2014	Q3	H2	2014	8	August	Aug	2	Saturday	Sat	2.99
859112	1/10/2008	Q1	H1	2008	1	January	Jan	10	Thursday	Thu	9.55
476721	7/9/2015	Q3	H2	2015	7	July	Jul	9	Thursday	Thu	2.05
458553	7/7/2008	Q3	H2	2008	7	July	Jul	7	Monday	Mon	9.06
318240	2/26/2012	Q1	H1	2012	2	February	Feb	26	Sunday	Sun	5.42
134060	12/13/1984	Q4	H2	1984	12	December	Dec	13	Thursday	Thu	32.64
487183	8/7/2005	Q3	H2	2005	8	August	Aug	7	Sunday	Sun	11.98
165231	9/17/1996	Q3	H2	1996	9	September	Sep	17	Tuesday	Tue	20.87
709493	8/5/2011	Q3	H2	2011	8	August	Aug	5	Friday	Fri	5.98
860149	3/29/2005	Q1	H1	2005	3	March	Mar	29	Tuesday	Tue	12.34
355958	1/6/2010	Q1	H1	2010	1	January	Jan	6	Wednesday	Wed	7.56
643020	11/19/2004	Q4	H2	2004	11	November	Nov	19	Friday	Fri	12.7
526540	3/24/2001	Q1	H1	2001	3	March	Mar	24	Saturday	Sat	16.36
462691	8/23/2012	Q3	H2	2012	8	August	Aug	23	Thursday	Thu	4.93
891981	12/20/2001	Q4	H2	2001	12	December	Dec	20	Thursday	Thu	15.61
560152	8/29/2009	Q3	H2	2009	8	August	Aug	29	Saturday	Sat	7.92
249293	6/17/2002	Q2	H1	2002	6	June	Jun	17	Monday	Mon	15.12
895403	5/24/1985	Q2	H1	1985	5	May	May	24	Friday	Fri	32.2
175655	7/13/2003	Q3	H2	2003	7	July	Jul	13	Sunday	Sun	14.05
442543	1/25/2010	Q1	H1	2010	1	January	Jan	25	Monday	Mon	7.51
984651	5/27/2009	Q2	H1	2009	5	May	May	27	Wednesday	Wed	8.18
393086	11/3/2012	Q4	H2	2012	11	November	Nov	3	Saturday	Sat	4.73
815056	1/25/2013	Q1	H1	2013	1	January	Jan	25	Friday	Fri	4.51
783435	12/31/1990	Q4	H2	1990	12	December	Dec	31	Monday	Mon	26.59
781241	11/9/2015	Q4	H2	2015	11	November	Nov	9	Monday	Mon	1.72
